trial,seed,analysis,operator,lambda,kendall_tau,jaccard_top_k,delta_r_bar,policy_violation_rate,predictive_utility
665,707,lambda_perturbation,linear,0.725,0.9654734734734736,0.8518518518518519,-0.016458006001937697,0.01,0.8270309534433988
665,707,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.09,0.8434889594453365
665,707,lambda_perturbation,linear,0.775,0.9681401401401402,0.8518518518518519,0.01781100739378838,0.16,0.8612999668391249
665,707,lambda_perturbation,linear,0.8,0.9385265265265266,0.7094017094017094,0.03572827604452955,0.25,0.8792172354898661
665,707,lambda_perturbation,geometric,0.7,0.9675646371976645,0.8867924528301887,-0.009711382051749595,0.0,0.8115775334479565
665,707,lambda_perturbation,geometric,0.725,0.9840992493744786,0.941747572815534,-0.005232402297281946,0.0,0.8160565132024241
665,707,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8212889154997061
665,707,lambda_perturbation,geometric,0.775,0.9843953294412009,0.9801980198019802,0.001086982088961519,0.0,0.8223758975886676
665,707,lambda_perturbation,geometric,0.8,0.9693744787322767,0.941747572815534,0.003703031468107909,0.0,0.824991946967814
665,707,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7402123961757395
665,707,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7402123961757395
665,707,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7402123961757395
665,707,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7402123961757395
665,707,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7402123961757395
666,708,lambda_perturbation,linear,0.7,0.9279559559559559,0.8181818181818182,-0.023623928070608313,0.0,0.8326142259591326
666,708,lambda_perturbation,linear,0.725,0.9649449449449451,0.8867924528301887,-0.013924862438397523,0.01,0.8423132915913434
666,708,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.06,0.8562381540297409
666,708,lambda_perturbation,linear,0.775,0.9667227227227227,0.8348623853211009,0.017377760613321303,0.14,0.8736159146430622
666,708,lambda_perturbation,linear,0.8,0.9354954954954955,0.7241379310344828,0.031295587375907985,0.22,0.8875337414056489
666,708,lambda_perturbation,geometric,0.7,0.9670725604670557,0.9047619047619048,-0.0090862797407123,0.0,0.8226488888855752
666,708,lambda_perturbation,geometric,0.725,0.9835487906588823,0.9230769230769231,-0.0075257060465225845,0.0,0.8242094625797649
666,708,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8317351686262875
666,708,lambda_perturbation,geometric,0.775,0.9841284403669722,0.941747572815534,0.004901897443127301,0.0,0.8366370660694148
666,708,lambda_perturbation,geometric,0.8,0.9689783152627187,0.8518518518518519,0.010538363335964473,0.0,0.842273531962252
666,708,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7638879366171274
666,708,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7638879366171274
666,708,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7638879366171274
666,708,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7638879366171274
666,708,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7638879366171274
667,709,lambda_perturbation,linear,0.7,0.9276076076076075,0.7857142857142857,-0.03030170366134899,0.0,0.8110296531795639
667,709,lambda_perturbation,linear,0.725,0.9648768768768768,0.8518518518518519,-0.021497074144835593,0.01,0.8198342826960773
667,709,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.07,0.8413313568409129
667,709,lambda_perturbation,linear,0.775,0.9672432432432433,0.8867924528301887,0.012788608944449331,0.13,0.8541199657853622
667,709,lambda_perturbation,linear,0.8,0.9362202202202202,0.7391304347826086,0.028044479855582227,0.21,0.8693758366964951
667,709,lambda_perturbation,geometric,0.7,0.9653044203502918,0.9047619047619048,-0.008231140307020879,0.0,0.8043576365080254
667,709,lambda_perturbation,geometric,0.725,0.9828773978315262,0.9230769230769231,-0.006604370351045108,0.0,0.8059844064640012
667,709,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8125887768150463
667,709,lambda_perturbation,geometric,0.775,0.9830525437864887,0.941747572815534,0.003645578686417461,0.0,0.8162343555014637
667,709,lambda_perturbation,geometric,0.8,0.9664553794829023,0.8691588785046729,0.010483841563968976,0.0,0.8230726183790152
667,709,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7367299468770966
667,709,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7367299468770966
667,709,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7367299468770966
667,709,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7367299468770966
667,709,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7367299468770966
668,710,lambda_perturbation,linear,0.7,0.9222022022022022,0.8348623853211009,-0.019539868619346645,0.0,0.8337548763195328
668,710,lambda_perturbation,linear,0.725,0.9623503503503504,0.8867924528301887,-0.012552098562954028,0.0,0.8407426463759254
668,710,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.02,0.8532947449388795
668,710,lambda_perturbation,linear,0.775,0.9644044044044044,0.8348623853211009,0.01862415779044624,0.1,0.8719189027293257
668,710,lambda_perturbation,linear,0.8,0.9316716716716718,0.7391304347826086,0.03089814992003248,0.16,0.884192894858912
668,710,lambda_perturbation,geometric,0.7,0.9637155963302751,0.8691588785046729,-0.010704301396125215,0.0,0.8137589137559215
668,710,lambda_perturbation,geometric,0.725,0.9820475396163467,0.9607843137254902,-0.003305552978298598,0.0,0.8211576621737481
668,710,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8244632151520467
668,710,lambda_perturbation,geometric,0.775,0.9821726438698914,0.9230769230769231,0.007475154926006922,0.0,0.8319383700780536
668,710,lambda_perturbation,geometric,0.8,0.9644036697247704,0.8518518518518519,0.014748467127149167,0.0,0.8392116822791958
668,710,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7491020290668082
668,710,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7491020290668082
668,710,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7491020290668082
668,710,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7491020290668082
668,710,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7491020290668082
669,711,lambda_perturbation,linear,0.7,0.9238038038038039,0.7857142857142857,-0.030198750993867263,0.0,0.8162483684556235
669,711,lambda_perturbation,linear,0.725,0.9632472472472473,0.8518518518518519,-0.018081372627984593,0.02,0.8283657468215062
669,711,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.09,0.8464471194494908
669,711,lambda_perturbation,linear,0.775,0.9654294294294296,0.8348623853211009,0.01691863924248238,0.18,0.8633657586919732
669,711,lambda_perturbation,linear,0.8,0.933033033033033,0.6949152542372882,0.03591288126710579,0.27,0.8823600007165966
669,711,lambda_perturbation,geometric,0.7,0.9646080066722267,0.8691588785046729,-0.014305709800653599,0.0,0.8036197034816825
669,711,lambda_perturbation,geometric,0.725,0.9826480400333609,0.9801980198019802,-0.0009143999849106077,0.0,0.8170110132974255
669,711,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8179254132823361
669,711,lambda_perturbation,geometric,0.775,0.9826063386155128,0.941747572815534,0.004658515813822595,0.0,0.8225839290961587
669,711,lambda_perturbation,geometric,0.8,0.9647456213511257,0.9047619047619048,0.008027863340753005,0.0,0.8259532766230891
669,711,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7370753451697236
669,711,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7370753451697236
669,711,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7370753451697236
669,711,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7370753451697236
669,711,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7370753451697236
670,712,lambda_perturbation,linear,0.7,0.9262222222222223,0.7699115044247787,-0.03278613502477801,0.0,0.8229571961126022
670,712,lambda_perturbation,linear,0.725,0.963967967967968,0.8181818181818182,-0.026085257427850173,0.02,0.82965807370953
670,712,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.1,0.8557433311373802
670,712,lambda_perturbation,linear,0.775,0.9657857857857858,0.8518518518518519,0.019655851160003457,0.18,0.8753991822973837
670,712,lambda_perturbation,linear,0.8,0.9335815815815816,0.7699115044247787,0.02895480538739037,0.23,0.8846981365247706
670,712,lambda_perturbation,geometric,0.7,0.9666513761467889,0.8691588785046729,-0.01358969284365874,0.0,0.8041079643648014
670,712,lambda_perturbation,geometric,0.725,0.9830733944954126,0.9230769230769231,-0.006868246257281774,0.0,0.8108294109511783
670,712,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8176976572084601
670,712,lambda_perturbation,geometric,0.775,0.983394495412844,0.9230769230769231,0.008429237653520438,0.0,0.8261268948619805
670,712,lambda_perturbation,geometric,0.8,0.9670016680567137,0.8691588785046729,0.013835758493752626,0.0,0.8315334157022127
670,712,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7400853155783537
670,712,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7400853155783537
670,712,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7400853155783537
670,712,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7400853155783537
670,712,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7400853155783537
671,713,lambda_perturbation,linear,0.7,0.926910910910911,0.8018018018018018,-0.027617137396457547,0.0,0.8154510749337218
671,713,lambda_perturbation,linear,0.725,0.9644404404404405,0.8867924528301887,-0.015988608958788952,0.01,0.8270796033713904
671,713,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.07,0.8430682123301794
671,713,lambda_perturbation,linear,0.775,0.9663183183183184,0.8691588785046729,0.015000644814816777,0.13,0.8580688571449961
671,713,lambda_perturbation,linear,0.8,0.9347907907907907,0.7699115044247787,0.025144496961138185,0.18,0.8682127092913176
671,713,lambda_perturbation,geometric,0.7,0.964929107589658,0.9230769230769231,-0.007823006397331689,0.0,0.8101413738045125
671,713,lambda_perturbation,geometric,0.725,0.9826105087572975,0.9607843137254902,-0.0037413336980447465,0.0,0.8142230465037994
671,713,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8179643802018441
671,713,lambda_perturbation,geometric,0.775,0.9828482068390323,0.941747572815534,0.004539695025225554,0.0,0.8225040752270697
671,713,lambda_perturbation,geometric,0.8,0.9659424520433693,0.9230769230769231,0.005800540827162415,0.0,0.8237649210290066
671,713,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7517449814342839
671,713,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7517449814342839
671,713,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7517449814342839
671,713,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7517449814342839
671,713,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7517449814342839
672,714,lambda_perturbation,linear,0.7,0.9246006006006006,0.8018018018018018,-0.027946482154569074,0.0,0.8380584748799936
672,714,lambda_perturbation,linear,0.725,0.9633993993993994,0.8518518518518519,-0.019610567388834488,0.01,0.8463943896457282
672,714,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.07,0.8660049570345627
672,714,lambda_perturbation,linear,0.775,0.9658058058058059,0.8691588785046729,0.014628940663654721,0.14,0.8806338976982174
672,714,lambda_perturbation,linear,0.8,0.9338898898898899,0.7699115044247787,0.02453831415870955,0.18,0.8905432711932723
672,714,lambda_perturbation,geometric,0.7,0.9630358632193493,0.8691588785046729,-0.014184343374325281,0.0,0.8236565516951737
672,714,lambda_perturbation,geometric,0.725,0.981576313594662,0.9047619047619048,-0.01109637265267871,0.0,0.8267445224168203
672,714,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.837840895069499
672,714,lambda_perturbation,geometric,0.775,0.9819474562135111,0.9801980198019802,0.0018384964027030604,0.0,0.839679391472202
672,714,lambda_perturbation,geometric,0.8,0.9645829858215178,0.941747572815534,0.005482783134573954,0.0,0.843323678204073
672,714,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7495622647053404
672,714,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7495622647053404
672,714,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7495622647053404
672,714,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7495622647053404
672,714,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7495622647053404
673,715,lambda_perturbation,linear,0.7,0.9234314314314315,0.7699115044247787,-0.03667197990016913,0.0,0.8277010469569235
673,715,lambda_perturbation,linear,0.725,0.9625705705705706,0.8518518518518519,-0.021144426385853787,0.02,0.8432286004712388
673,715,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.1,0.8643730268570926
673,715,lambda_perturbation,linear,0.775,0.9652012012012013,0.9230769230769231,0.00989561251483162,0.14,0.8742686393719242
673,715,lambda_perturbation,linear,0.8,0.9330890890890892,0.8181818181818182,0.0218396894031182,0.2,0.8862127162602108
673,715,lambda_perturbation,geometric,0.7,0.9656130108423684,0.8348623853211009,-0.01779430442533725,0.0,0.8039581793098789
673,715,lambda_perturbation,geometric,0.725,0.9831567973311092,0.9047619047619048,-0.01065548872405564,0.0,0.8110969950111605
673,715,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8217524837352161
673,715,lambda_perturbation,geometric,0.775,0.9831276063386153,0.9607843137254902,0.0037899774457226254,0.0,0.8255424611809388
673,715,lambda_perturbation,geometric,0.8,0.9666930775646371,0.8691588785046729,0.014169602451631236,0.0,0.8359220861868474
673,715,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7340942009640992
673,715,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7340942009640992
673,715,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7340942009640992
673,715,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7340942009640992
673,715,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7340942009640992
674,716,lambda_perturbation,linear,0.7,0.9300580580580581,0.8691588785046729,-0.013019783992563871,0.0,0.8366878897113631
674,716,lambda_perturbation,linear,0.725,0.9659339339339339,0.8867924528301887,-0.011976686691996363,0.0,0.8377309870119306
674,716,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.01,0.849707673703927
674,716,lambda_perturbation,linear,0.775,0.9676476476476477,0.8867924528301887,0.012430652156162347,0.07,0.8621383258600893
674,716,lambda_perturbation,linear,0.8,0.937037037037037,0.7391304347826086,0.030236319730432726,0.16,0.8799439934343597
674,716,lambda_perturbation,geometric,0.7,0.969320266889074,0.9230769230769231,-0.007258785674527646,0.0,0.8273825046724822
674,716,lambda_perturbation,geometric,0.725,0.9844995829858214,0.9607843137254902,-0.0036204350773725302,0.0,0.8310208552696373
674,716,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8346412903470098
674,716,lambda_perturbation,geometric,0.775,0.9851167639699748,0.941747572815534,0.005765522632035669,0.0,0.8404068129790455
674,716,lambda_perturbation,geometric,0.8,0.9706713928273559,0.9230769230769231,0.006525682555657775,0.0,0.8411669729026676
674,716,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7672694993496648
674,716,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7672694993496648
674,716,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7672694993496648
674,716,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7672694993496648
674,716,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7672694993496648
675,717,lambda_perturbation,linear,0.7,0.9280720720720721,0.8348623853211009,-0.019044178013857382,0.0,0.831889902950649
675,717,lambda_perturbation,linear,0.725,0.9651131131131131,0.8867924528301887,-0.013792596221669062,0.0,0.8371414847428373
675,717,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.04,0.8509340809645064
675,717,lambda_perturbation,linear,0.775,0.9672752752752752,0.8691588785046729,0.016746117766435198,0.1,0.8676801987309416
675,717,lambda_perturbation,linear,0.8,0.9364324324324325,0.7543859649122807,0.02964692577196837,0.16,0.8805810067364748
675,717,lambda_perturbation,geometric,0.7,0.9675646371976645,0.8691588785046729,-0.01098052826295437,0.0,0.8214663210717493
675,717,lambda_perturbation,geometric,0.725,0.9837447873227688,0.9230769230769231,-0.0057816681913602785,0.0,0.8266651811433434
675,717,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8324468493347037
675,717,lambda_perturbation,geometric,0.775,0.9831109257714761,0.941747572815534,0.0044446635597604756,0.0,0.8368915128944642
675,717,lambda_perturbation,geometric,0.8,0.9670683903252709,0.9047619047619048,0.008920031401824513,0.0,0.8413668807365282
675,717,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7667829173033068
675,717,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7667829173033068
675,717,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7667829173033068
675,717,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7667829173033068
675,717,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7667829173033068
676,718,lambda_perturbation,linear,0.7,0.9238798798798799,0.7857142857142857,-0.026323284586864726,0.0,0.8214391459145716
676,718,lambda_perturbation,linear,0.725,0.9629869869869869,0.8518518518518519,-0.016538082556354916,0.01,0.8312243479450814
676,718,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.05,0.8477624305014363
676,718,lambda_perturbation,linear,0.775,0.9652732732732733,0.8018018018018018,0.023550746020565616,0.15,0.8713131765220019
676,718,lambda_perturbation,linear,0.8,0.9333973973973975,0.7094017094017094,0.03319971093347751,0.21,0.8809621414349138
676,718,lambda_perturbation,geometric,0.7,0.9627814845704752,0.8691588785046729,-0.011974861907727008,0.0,0.8026409966740173
