scenario,lambda,operator,policy_violation_rate_mean,policy_violation_rate_std,policy_violation_rate_ci_low,policy_violation_rate_ci_high,veto_preservation_rate_mean,veto_preservation_rate_std,veto_preservation_rate_ci_low,veto_preservation_rate_ci_high,predictive_utility_mean,predictive_utility_std,predictive_utility_ci_low,predictive_utility_ci_high,n_veto_topk_mean,n_veto_topk_std,n_veto_topk_ci_low,n_veto_topk_ci_high,n_weak_nv_topk_mean,n_weak_nv_topk_std,n_weak_nv_topk_ci_low,n_weak_nv_topk_ci_high,n_normal_topk_mean,n_normal_topk_std,n_normal_topk_ci_low,n_normal_topk_ci_high,frac_veto_topk_mean,frac_veto_topk_std,frac_veto_topk_ci_low,frac_veto_topk_ci_high,frac_weak_nv_topk_mean,frac_weak_nv_topk_std,frac_weak_nv_topk_ci_low,frac_weak_nv_topk_ci_high,frac_normal_topk_mean,frac_normal_topk_std,frac_normal_topk_ci_low,frac_normal_topk_ci_high,e_weak_context_mean,e_weak_context_std,e_weak_context_ci_low,e_weak_context_ci_high,observed_veto_rate_mean,observed_veto_rate_std,observed_veto_rate_ci_low,observed_veto_rate_ci_high,false_negative_veto_rate_mean,false_negative_veto_rate_std,false_negative_veto_rate_ci_low,false_negative_veto_rate_ci_high,kendall_tau_mean,kendall_tau_std,kendall_tau_ci_low,kendall_tau_ci_high,jaccard_top_k_mean,jaccard_top_k_std,jaccard_top_k_ci_low,jaccard_top_k_ci_high,sweep,sigma_q
low_r_separation,0.6,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7940241288845541,0.011388661013089907,0.7718281641461973,0.8157645093252257,0.0,0.0,0.0,0.0,0.013,0.11333068359382573,0.0,0.0,99.987,0.11333068359382573,100.0,100.0,0.0,0.0,0.0,0.0,0.00013000000000000002,0.0011333068359382576,0.0,0.0,0.9998700000000001,0.0011333068359382584,1.0,1.0,0.00013000000000000002,0.0011333068359382576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3629744464308621,0.01672656104123521,0.3305692559173324,0.3951215548304497,0.2301214183079695,0.031051506046609747,0.1695906432748538,0.2903225806451613,lambda,
low_r_separation,0.6,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.011533386557922742,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_r_separation,0.7,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8067056146037958,0.010353946119637362,0.7859185144721424,0.8274118425811605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199655671392825,0.014794234496225307,0.4917559424520433,0.5483051501251042,0.18267337639339332,0.02802443121635827,0.12994350282485875,0.2422360248447205,lambda,
low_r_separation,0.7,linear,0.00033,0.0020965437022622485,0.0,0.01,0.9996700000000001,0.0020965437022622503,0.99,1.0,0.8229298653353545,0.010003237740029397,0.8038974918570744,0.84179985943751,0.033,0.20965437022622485,0.0,1.0,1.495,1.2528146489184042,0.0,4.0,98.472,1.28252129060724,95.975,100.0,0.00033,0.0020965437022622485,0.0,0.01,0.01495,0.012528146489184043,0.0,0.04,0.98472,0.012825212906072412,0.95975,1.0,0.015280000000000002,0.0128252129060724,0.0,0.04024999999999977,0.00033,0.0020965437022622485,0.0,0.01,0.0,0.0,0.0,0.0,0.19914130613132436,0.01954786461586235,0.15891332920338214,0.23725613895882483,0.17118479186181274,0.027509307704521226,0.11731843575418995,0.22699386503067484,lambda,
low_r_separation,0.7,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.011533386557922742,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_r_separation,0.8,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.828043955361105,0.009572102250997621,0.8099993886882034,0.8462831417092261,0.0,0.0,0.0,0.0,0.444,0.6981055445642524,0.0,2.0,99.556,0.6981055445642523,98.0,100.0,0.0,0.0,0.0,0.0,0.0044399999999999995,0.006981055445642524,0.0,0.02,0.9955600000000002,0.006981055445642531,0.98,1.0,0.0044399999999999995,0.006981055445642524,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4514028065054211,0.015445067076002846,0.42179680984153456,0.4805863219349457,0.14045622304788777,0.024673324000790347,0.0989010989010989,0.19047619047619047,lambda,
low_r_separation,0.8,linear,0.10474000000000001,0.0317732897563652,0.05,0.17,0.89526,0.031773289756365196,0.83,0.95,0.8609890935742068,0.007834294848744252,0.8465291608164358,0.8757505248463638,10.474,3.17732897563652,5.0,17.0,4.841,2.161108370579641,1.0,9.0,84.685,3.750445418992368,77.0,92.0,0.10474000000000001,0.0317732897563652,0.05,0.17,0.04841000000000001,0.021611083705796407,0.01,0.09,0.84685,0.03750445418992369,0.77,0.92,0.15315000000000004,0.03750445418992368,0.08,0.23,0.10474000000000001,0.0317732897563652,0.05,0.17,0.0,0.0,0.0,0.0,0.059294585312992115,0.020509233526660026,0.017937624277304803,0.09956770280859246,0.11421256767730045,0.022858256162428398,0.07526881720430108,0.16279069767441862,lambda,
low_r_separation,0.8,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.011533386557922742,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_r_separation,0.9,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8466790864767397,0.008894141260208597,0.8295108344497604,0.8634981672956441,0.0,0.0,0.0,0.0,5.386,2.370785655563283,1.0,10.0,94.614,2.370785655563283,90.0,99.0,0.0,0.0,0.0,0.0,0.053860000000000005,0.023707856555632824,0.01,0.1,0.9461399999999999,0.02370785655563281,0.9,0.99,0.053860000000000005,0.023707856555632824,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3884359132610508,0.01586869601834565,0.3588388240200166,0.4183737489574645,0.10094697991002688,0.021566974699430683,0.06382978723404255,0.14942528735632185,lambda,
low_r_separation,0.9,linear,0.26168,0.04238129037409991,0.18,0.34,0.73832,0.042381290374099934,0.6599999999999999,0.8200000000000001,0.8849043031286419,0.007032634642121584,0.8710372296310492,0.8986630634292441,26.168,4.238129037409991,18.0,34.0,7.437,2.6868662509046204,3.0,13.0,66.395,4.5576031800439525,57.0,75.0,0.26168,0.04238129037409991,0.18,0.34,0.07437,0.026868662509046203,0.03,0.13,0.66395,0.045576031800439516,0.57,0.75,0.33605,0.04557603180043952,0.25,0.43,0.26168,0.04238129037409991,0.18,0.34,0.0,0.0,0.0,0.0,-0.05295107086926696,0.02041757580145596,-0.09391287316544329,-0.011994102581558036,0.06983469003733214,0.018461704629927446,0.03626943005181347,0.1111111111111111,lambda,
low_r_separation,0.9,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.011533386557922742,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_r_separation,1.0,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8554630098888729,0.008687758409208095,0.8384942801219557,0.8727291452759357,0.0,0.0,0.0,0.0,15.568,3.6535906619002527,9.0,23.0,84.432,3.653590661900252,77.0,91.0,0.0,0.0,0.0,0.0,0.15568,0.03653590661900252,0.09,0.23,0.84432,0.03653590661900252,0.77,0.91,0.15568,0.03653590661900252,0.09,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33325213511259383,0.01612888652818723,0.3022091326105087,0.36374311926605496,0.06678193779736441,0.018382637712279215,0.03626943005181347,0.10497237569060773,lambda,
low_r_separation,1.0,linear,0.40007,0.046137010346615694,0.31,0.49,0.5999300000000001,0.046137010346615666,0.51,0.69,0.891042557526683,0.006745991773153342,0.8779145462815704,0.9040538928732318,40.007,4.6137010346615694,31.0,49.0,9.324,2.939330478810381,4.0,15.0,50.669,4.835992744600205,41.0,60.0,0.40007,0.046137010346615694,0.31,0.49,0.09324000000000002,0.02939330478810381,0.04,0.15,0.50669,0.04835992744600206,0.41,0.6,0.49331,0.04835992744600205,0.4,0.59,0.40007,0.046137010346615694,0.31,0.49,0.0,0.0,0.0,0.0,-0.14096943665136136,0.019825039910092938,-0.1796117116977605,-0.10083147116764585,0.038743468116524585,0.013779492697505415,0.015228426395939087,0.06951871657754011,lambda,
low_r_separation,1.0,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.011533386557922742,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_veto_frac,0.0,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4988707925223057,0.021981331213344047,0.45529879270685286,0.5406030396528864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_veto_frac,0.0,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4988707925223057,0.021981331213344047,0.45529879270685286,0.5406030396528864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_veto_frac,0.0,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7565308182384056,0.011255102906560394,0.7348666349037349,0.7783214774163179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_veto_frac,0.1,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5885325788279531,0.019836001049563866,0.5469155892543505,0.6272725309611213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249335286739249,0.003404162258745738,0.917749535898851,0.931093974211028,0.7112333827841,0.04040345854700882,0.6260162601626016,0.7857142857142857,lambda,
low_veto_frac,0.1,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5492690600269848,0.022057394393918156,0.5059497735256349,0.5913498848952201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9360411394250074,0.0016485217588349445,0.9326414285116905,0.9390096024875643,0.8252823066713936,0.034846653060584695,0.7695233659369664,0.8867924528301887,lambda,
low_veto_frac,0.1,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7565308182384056,0.011255102906560394,0.7348666349037349,0.7783214774163179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_veto_frac,0.2,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6557664628405944,0.017353666618726293,0.6210479602722134,0.6890852678108487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392320184636997,0.0069644796561139175,0.8242336059404947,0.8520256886257588,0.5284215228250939,0.041036901192628275,0.4492753623188406,0.6129032258064516,lambda,
low_veto_frac,0.2,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6094081872245924,0.021057192188508173,0.5675028467995533,0.6500145373869887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8568836304421861,0.003532114080322442,0.8495125041431874,0.8636614962905586,0.6535705327596779,0.041076877808489495,0.5748031496062992,0.7391304347826086,lambda,
low_veto_frac,0.2,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7565308182384056,0.011255102906560394,0.7348666349037349,0.7783214774163179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_veto_frac,0.3,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7033129314652967,0.015170473725407852,0.6722919511002449,0.7346579711377527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7458966474336459,0.010334342305220063,0.72392744970147,0.76510802267824,0.4101296608717712,0.03844874197975619,0.3333333333333333,0.4925373134328358,lambda,
low_veto_frac,0.3,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6735587865946133,0.018208636059542163,0.6372434769803773,0.708957085890596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7576265127152856,0.005936089052485172,0.7451569345268687,0.768570848091484,0.4959020725513525,0.03989207539437968,0.41843971631205673,0.5873015873015873,lambda,
low_veto_frac,0.3,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7565308182384056,0.011255102906560394,0.7348666349037349,0.7783214774163179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_veto_frac,0.4,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7396620253025425,0.0137214443692694,0.7137316742378502,0.7667837509732669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6475880146505444,0.013149571997785593,0.6194257187296172,0.6720410415934975,0.32685124307158675,0.036079381667919144,0.2578616352201258,0.3986013986013986,lambda,
low_veto_frac,0.4,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7273094698495451,0.015260370070065636,0.6970407326488647,0.7564149982087813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635479656106611,0.00899306827195149,0.6154992486750903,0.6518646891263947,0.3738532528362648,0.03751103458502592,0.30697733638910113,0.4492753623188406,lambda,
low_veto_frac,0.4,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7565308182384056,0.011255102906560394,0.7348666349037349,0.7783214774163179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_veto_frac,0.5,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7691231224215456,0.012468057414191202,0.7451103742239492,0.7924787344202759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5469150649741608,0.015320584724629577,0.5144827655411168,0.575116451758567,0.2630329147425088,0.03351749380126585,0.19760479041916168,0.3333333333333333,lambda,
low_veto_frac,0.5,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7696513826541804,0.01319265661354508,0.7437428241502404,0.7938219644039047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49229035222913875,0.012617706304468389,0.4657301999173837,0.5154431486116675,0.2822868786776414,0.034050463319475595,0.21951219512195122,0.35135135135135137,lambda,
low_veto_frac,0.5,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7565308182384056,0.011255102906560394,0.7348666349037349,0.7783214774163179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_veto_frac,0.6,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7946569153639296,0.011045150641378941,0.7732799932299333,0.8152677737828355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44626687271085236,0.016878322704153983,0.41100647232953685,0.47701470071747526,0.21096225453716516,0.03078423769463907,0.15606936416184972,0.27388535031847133,lambda,
low_veto_frac,0.6,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8045381525283278,0.010842748557048705,0.7844378258302498,0.8252399021639236,0.0,0.0,0.0,0.0,0.002,0.04469897088298564,0.0,0.0,99.998,0.04469897088298564,100.0,100.0,0.0,0.0,0.0,0.0,2e-05,0.0004469897088298564,0.0,0.0,0.99998,0.0004469897088298568,1.0,1.0,2e-05,0.0004469897088298564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34130373747148984,0.016087042335769644,0.30706304618485825,0.3706404537259545,0.21138308648031984,0.030559992880178823,0.15606936416184972,0.27388535031847133,lambda,
low_veto_frac,0.6,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7565308182384056,0.011255102906560394,0.7348666349037349,0.7783214774163179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_veto_frac,0.7,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8180422516030057,0.00967900490944923,0.7996064784794696,0.8364173921186422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34809465455822586,0.01788850133227223,0.3114233104209522,0.38003823190005515,0.16544116603961728,0.027185651092873887,0.11731843575418995,0.21951219512195122,lambda,
low_veto_frac,0.7,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8332481779280945,0.009273517844165096,0.8152579760333243,0.8505549958657781,0.0,0.0,0.0,0.0,0.891,1.001059998761873,0.0,3.0,99.109,1.001059998761873,97.0,100.0,0.0,0.0,0.0,0.0,0.00891,0.01001059998761873,0.0,0.03,0.99109,0.010010599987618739,0.97,1.0,0.00891,0.01001059998761873,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20454396012546364,0.018292334520502395,0.1666106339493935,0.2366143448479499,0.15552675646791736,0.026221013476356803,0.10497237569060773,0.20481927710843373,lambda,
low_veto_frac,0.7,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7565308182384056,0.011255102906560394,0.7348666349037349,0.7783214774163179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_veto_frac,0.8,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8392860203948456,0.008837819334734154,0.821708264972514,0.8557961248508379,0.0,0.0,0.0,0.0,0.183,0.4423875074035282,0.0,1.0,99.817,0.44238750740352817,99.0,100.0,0.0,0.0,0.0,0.0,0.00183,0.004423875074035282,0.0,0.01,0.9981700000000001,0.004423875074035286,0.99,1.0,0.00183,0.004423875074035282,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549315378054287,0.018537854360254524,0.21803040489689426,0.28699453113240675,0.1259369126368888,0.023970439846046097,0.08108108108108109,0.17647058823529413,lambda,
low_veto_frac,0.8,linear,0.05514000000000001,0.02337363315205248,0.01,0.1,0.9448599999999999,0.02337363315205247,0.9,0.99,0.8635689009117545,0.007906079244865192,0.8464161957020785,0.879277929660644,5.514,2.337363315205248,1.0,10.0,4.581,1.9918349345280615,1.0,9.0,89.905,3.077896757275729,84.0,95.0,0.05514000000000001,0.02337363315205248,0.01,0.1,0.04581000000000001,0.019918349345280615,0.01,0.09,0.8990499999999999,0.030778967572757297,0.84,0.95,0.10095000000000001,0.030778967572757294,0.05,0.16,0.05514000000000001,0.02337363315205248,0.01,0.1,0.0,0.0,0.0,0.0,0.09118806201011406,0.01932074911388459,0.05250606547951553,0.1258658461570475,0.10702875206049552,0.022170916308499,0.06382978723404255,0.14942528735632185,lambda,
low_veto_frac,0.8,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7565308182384056,0.011255102906560394,0.7348666349037349,0.7783214774163179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_veto_frac,0.9,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8582073372660259,0.008239066153174579,0.8419868462716931,0.8741902734692465,0.0,0.0,0.0,0.0,4.489,2.08235809005445,1.0,9.0,95.511,2.08235809005445,91.0,99.0,0.0,0.0,0.0,0.0,0.04489,0.020823580900544494,0.01,0.09,0.9551099999999999,0.020823580900544484,0.91,0.99,0.04489,0.020823580900544494,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16943405549144547,0.018992566791196003,0.13207556068436102,0.2030626661983844,0.08914607336037682,0.020356650849212347,0.05263157894736842,0.12994350282485875,lambda,
