trial,seed,sigma_r,config_id,operator,lambda,policy_violation_rate,kendall_tau,jaccard_top_k
316,358,0.2,linear@0.10,linear,0.1,0.0,0.7743589743589743,0.9047619047619048
316,358,0.2,linear@0.50,linear,0.5,0.0,0.25934258217722783,0.5748031496062992
316,358,0.2,linear@0.90,linear,0.9,0.44,-0.1869585160841574,0.2422360248447205
316,358,0.2,geometric@0.10,geometric,0.1,0.0,0.5709707558226901,0.7391304347826086
316,358,0.2,geometric@0.50,geometric,0.5,0.0,0.279090113735783,0.5748031496062992
316,358,0.2,geometric@0.90,geometric,0.9,0.0,-0.028314028314028312,0.35135135135135137
316,358,0.2,min,min,,0.0,0.30184126984126985,0.5873015873015873
317,359,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
317,359,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
317,359,0.0,linear@0.90,linear,0.9,0.46,1.0,1.0
317,359,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
317,359,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
317,359,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
317,359,0.0,min,min,,0.0,1.0,1.0
317,359,0.05,linear@0.10,linear,0.1,0.0,0.9333714068151534,0.941747572815534
317,359,0.05,linear@0.50,linear,0.5,0.0,0.5697940503432495,0.7391304347826086
317,359,0.05,linear@0.90,linear,0.9,0.4,0.35811936555163165,0.6129032258064516
317,359,0.05,geometric@0.10,geometric,0.1,0.0,0.8838827838827839,0.9047619047619048
317,359,0.05,geometric@0.50,geometric,0.5,0.0,0.5945006321112515,0.7699115044247787
317,359,0.05,geometric@0.90,geometric,0.9,0.0,0.4522147842187723,0.680672268907563
317,359,0.05,min,min,,0.0,0.6275789102451067,0.8691588785046729
317,359,0.1,linear@0.10,linear,0.1,0.0,0.8508199612061366,0.8691588785046729
317,359,0.1,linear@0.50,linear,0.5,0.0,0.39557555305586795,0.5748031496062992
317,359,0.1,linear@0.90,linear,0.9,0.46,0.023901863385735588,0.4084507042253521
317,359,0.1,geometric@0.10,geometric,0.1,0.0,0.7400611620795108,0.8348623853211009
317,359,0.1,geometric@0.50,geometric,0.5,0.0,0.4276129032258065,0.6
317,359,0.1,geometric@0.90,geometric,0.9,0.0,0.21790423317140872,0.5151515151515151
317,359,0.1,min,min,,0.0,0.41259370314842575,0.7241379310344828
317,359,0.2,linear@0.10,linear,0.1,0.0,0.7413127413127412,0.7857142857142857
317,359,0.2,linear@0.50,linear,0.5,0.0,0.18090681248575985,0.5037593984962406
317,359,0.2,linear@0.90,linear,0.9,0.33,-0.24286543105520395,0.2422360248447205
317,359,0.2,geometric@0.10,geometric,0.1,0.0,0.5651079427533906,0.7391304347826086
317,359,0.2,geometric@0.50,geometric,0.5,0.0,0.20333929636255216,0.5384615384615384
317,359,0.2,geometric@0.90,geometric,0.9,0.0,-0.08866832092638545,0.28205128205128205
317,359,0.2,min,min,,0.0,0.16805637110980623,0.5267175572519084
318,360,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
318,360,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
318,360,0.0,linear@0.90,linear,0.9,0.49,1.0,1.0
318,360,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
318,360,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
318,360,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
318,360,0.0,min,min,,0.0,1.0,1.0
318,360,0.05,linear@0.10,linear,0.1,0.0,0.941366837997335,0.941747572815534
318,360,0.05,linear@0.50,linear,0.5,0.0,0.7031446540880504,0.8867924528301887
318,360,0.05,linear@0.90,linear,0.9,0.49,0.20877258096153,0.5625
318,360,0.05,geometric@0.10,geometric,0.1,0.0,0.8972147349505842,0.8867924528301887
318,360,0.05,geometric@0.50,geometric,0.5,0.0,0.7152565409446144,0.8348623853211009
318,360,0.05,geometric@0.90,geometric,0.9,0.0,0.525138869106965,0.680672268907563
318,360,0.05,min,min,,0.0,0.7355311355311355,0.9047619047619048
318,360,0.1,linear@0.10,linear,0.1,0.0,0.8681852128454071,0.9230769230769231
318,360,0.1,linear@0.50,linear,0.5,0.0,0.553223388305847,0.7241379310344828
318,360,0.1,linear@0.90,linear,0.9,0.41,0.021017414752929797,0.41843971631205673
318,360,0.1,geometric@0.10,geometric,0.1,0.0,0.8250749426908834,0.8691588785046729
318,360,0.1,geometric@0.50,geometric,0.5,0.0,0.5740655987795577,0.7391304347826086
318,360,0.1,geometric@0.90,geometric,0.9,0.0,0.24163385826771658,0.5625
318,360,0.1,min,min,,0.0,0.5536231884057972,0.7391304347826086
318,360,0.2,linear@0.10,linear,0.1,0.0,0.7816963498501146,0.8691588785046729
318,360,0.2,linear@0.50,linear,0.5,0.0,0.1391155002146844,0.45985401459854014
318,360,0.2,linear@0.90,linear,0.9,0.39,-0.28191876149457745,0.21212121212121213
318,360,0.2,geometric@0.10,geometric,0.1,0.0,0.6289308346728952,0.7543859649122807
318,360,0.2,geometric@0.50,geometric,0.5,0.0,0.17472766884531588,0.47058823529411764
318,360,0.2,geometric@0.90,geometric,0.9,0.0,-0.07131991051454138,0.3333333333333333
318,360,0.2,min,min,,0.0,0.21127422196124487,0.5267175572519084
319,361,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
319,361,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
319,361,0.0,linear@0.90,linear,0.9,0.44,1.0,1.0
319,361,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
319,361,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
319,361,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
319,361,0.0,min,min,,0.0,1.0,1.0
319,361,0.05,linear@0.10,linear,0.1,0.0,0.9382178217821783,0.9801980198019802
319,361,0.05,linear@0.50,linear,0.5,0.0,0.7153638814016174,0.8867924528301887
319,361,0.05,linear@0.90,linear,0.9,0.42,0.3117029496959941,0.6666666666666666
319,361,0.05,geometric@0.10,geometric,0.1,0.0,0.905197030268418,0.941747572815534
319,361,0.05,geometric@0.50,geometric,0.5,0.0,0.7358490566037736,0.8867924528301887
319,361,0.05,geometric@0.90,geometric,0.9,0.0,0.5462885738115095,0.8181818181818182
319,361,0.05,min,min,,0.0,0.7462789892696434,0.8518518518518519
319,361,0.1,linear@0.10,linear,0.1,0.0,0.879761015683346,0.9230769230769231
319,361,0.1,linear@0.50,linear,0.5,0.0,0.5185354691075515,0.7391304347826086
319,361,0.1,linear@0.90,linear,0.9,0.37,0.12211058847820482,0.48148148148148145
319,361,0.1,geometric@0.10,geometric,0.1,0.0,0.8106796116504855,0.9230769230769231
319,361,0.1,geometric@0.50,geometric,0.5,0.0,0.5357863685763081,0.7543859649122807
319,361,0.1,geometric@0.90,geometric,0.9,0.0,0.32722580645161287,0.6
319,361,0.1,min,min,,0.0,0.504114267970812,0.7543859649122807
319,361,0.2,linear@0.10,linear,0.1,0.0,0.779120879120879,0.9047619047619048
319,361,0.2,linear@0.50,linear,0.5,0.0,0.18708162066940695,0.5267175572519084
319,361,0.2,linear@0.90,linear,0.9,0.41,-0.22818307618289266,0.26582278481012656
319,361,0.2,geometric@0.10,geometric,0.1,0.0,0.632693911592994,0.8181818181818182
319,361,0.2,geometric@0.50,geometric,0.5,0.0,0.17853309481216456,0.5384615384615384
319,361,0.2,geometric@0.90,geometric,0.9,0.0,-0.04204062352385451,0.3698630136986301
319,361,0.2,min,min,,0.0,0.1977671451355662,0.5037593984962406
320,362,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
320,362,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
320,362,0.0,linear@0.90,linear,0.9,0.52,1.0,1.0
320,362,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
320,362,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
320,362,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
320,362,0.0,min,min,,0.0,1.0,1.0
320,362,0.05,linear@0.10,linear,0.1,0.0,0.9148514851485151,0.9801980198019802
320,362,0.05,linear@0.50,linear,0.5,0.0,0.6748952026082907,0.7543859649122807
320,362,0.05,linear@0.90,linear,0.9,0.56,0.3067546410235378,0.5625
320,362,0.05,geometric@0.10,geometric,0.1,0.0,0.861793260993718,0.941747572815534
320,362,0.05,geometric@0.50,geometric,0.5,0.0,0.6933719433719433,0.7857142857142857
320,362,0.05,geometric@0.90,geometric,0.9,0.0,0.5029198119925937,0.680672268907563
320,362,0.05,min,min,,0.0,0.7404009514101259,0.8348623853211009
320,362,0.1,linear@0.10,linear,0.1,0.0,0.8391941391941391,0.9047619047619048
320,362,0.1,linear@0.50,linear,0.5,0.0,0.3561847988077496,0.639344262295082
320,362,0.1,linear@0.90,linear,0.9,0.51,-0.005329959729567515,0.3333333333333333
320,362,0.1,geometric@0.10,geometric,0.1,0.0,0.7214734950584007,0.8867924528301887
320,362,0.1,geometric@0.50,geometric,0.5,0.0,0.39520390191031024,0.639344262295082
320,362,0.1,geometric@0.90,geometric,0.9,0.0,0.13880813953488372,0.5503875968992248
320,362,0.1,min,min,,0.0,0.4390844560336086,0.6949152542372882
320,362,0.2,linear@0.10,linear,0.1,0.0,0.7108093810615412,0.8691588785046729
320,362,0.2,linear@0.50,linear,0.5,0.0,0.15631238990017618,0.5267175572519084
320,362,0.2,linear@0.90,linear,0.9,0.45,-0.3066532657955258,0.22699386503067484
320,362,0.2,geometric@0.10,geometric,0.1,0.0,0.5522724422926772,0.7241379310344828
320,362,0.2,geometric@0.50,geometric,0.5,0.0,0.16085271317829458,0.5503875968992248
320,362,0.2,geometric@0.90,geometric,0.9,0.0,-0.08241610738255034,0.3333333333333333
320,362,0.2,min,min,,0.0,0.1945977686435702,0.5267175572519084
321,363,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
321,363,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
321,363,0.0,linear@0.90,linear,0.9,0.5,1.0,1.0
321,363,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
321,363,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
321,363,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
321,363,0.0,min,min,,0.0,1.0,1.0
321,363,0.05,linear@0.10,linear,0.1,0.0,0.9277810133954572,0.9607843137254902
321,363,0.05,linear@0.50,linear,0.5,0.0,0.6543816543816544,0.8018018018018018
321,363,0.05,linear@0.90,linear,0.9,0.46,0.26978553008319606,0.5503875968992248
321,363,0.05,geometric@0.10,geometric,0.1,0.0,0.8610317913573198,0.941747572815534
321,363,0.05,geometric@0.50,geometric,0.5,0.0,0.6776061776061776,0.7857142857142857
321,363,0.05,geometric@0.90,geometric,0.9,0.0,0.5247376311844077,0.7241379310344828
321,363,0.05,min,min,,0.0,0.7214345287739782,0.8181818181818182
321,363,0.1,linear@0.10,linear,0.1,0.0,0.8673992673992673,0.9047619047619048
321,363,0.1,linear@0.50,linear,0.5,0.0,0.42920110192837463,0.6528925619834711
321,363,0.1,linear@0.90,linear,0.9,0.58,-0.038068041527062446,0.3698630136986301
321,363,0.1,geometric@0.10,geometric,0.1,0.0,0.7679421618762123,0.8691588785046729
321,363,0.1,geometric@0.50,geometric,0.5,0.0,0.4413223140495868,0.6528925619834711
321,363,0.1,geometric@0.90,geometric,0.9,0.0,0.16770761045570207,0.5151515151515151
321,363,0.1,min,min,,0.0,0.3754233843652621,0.639344262295082
321,363,0.2,linear@0.10,linear,0.1,0.0,0.743786488740617,0.8181818181818182
321,363,0.2,linear@0.50,linear,0.5,0.0,0.15477362204724412,0.5625
321,363,0.2,linear@0.90,linear,0.9,0.44,-0.19917326774790753,0.27388535031847133
321,363,0.2,geometric@0.10,geometric,0.1,0.0,0.5438728614213058,0.7241379310344828
321,363,0.2,geometric@0.50,geometric,0.5,0.0,0.17369186046511628,0.5503875968992248
321,363,0.2,geometric@0.90,geometric,0.9,0.0,0.09169703535900717,0.3986013986013986
321,363,0.2,min,min,,0.0,0.20957668285912562,0.5151515151515151
322,364,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
322,364,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
322,364,0.0,linear@0.90,linear,0.9,0.51,1.0,1.0
322,364,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
322,364,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
322,364,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
322,364,0.0,min,min,,0.0,1.0,1.0
322,364,0.05,linear@0.10,linear,0.1,0.0,0.9332168510968742,0.9607843137254902
322,364,0.05,linear@0.50,linear,0.5,0.0,0.6526548672566371,0.7699115044247787
322,364,0.05,linear@0.90,linear,0.9,0.49,0.23468873859701614,0.5873015873015873
322,364,0.05,geometric@0.10,geometric,0.1,0.0,0.8936128907008348,0.9607843137254902
322,364,0.05,geometric@0.50,geometric,0.5,0.0,0.6920767306088406,0.8181818181818182
322,364,0.05,geometric@0.90,geometric,0.9,0.0,0.512143928035982,0.7241379310344828
322,364,0.05,min,min,,0.0,0.7302072714916753,0.8348623853211009
322,364,0.1,linear@0.10,linear,0.1,0.0,0.8756534727408514,0.9230769230769231
322,364,0.1,linear@0.50,linear,0.5,0.0,0.4198879551820728,0.6666666666666666
322,364,0.1,linear@0.90,linear,0.9,0.48,-0.006368012533173409,0.36054421768707484
322,364,0.1,geometric@0.10,geometric,0.1,0.0,0.7324333679473866,0.8518518518518519
322,364,0.1,geometric@0.50,geometric,0.5,0.0,0.4188905547226387,0.7241379310344828
322,364,0.1,geometric@0.90,geometric,0.9,0.0,0.20906007751937986,0.5503875968992248
322,364,0.1,min,min,,0.0,0.45007496251874063,0.7241379310344828
322,364,0.2,linear@0.10,linear,0.1,0.0,0.778616352201258,0.8867924528301887
322,364,0.2,linear@0.50,linear,0.5,0.0,0.13681917211328976,0.47058823529411764
322,364,0.2,linear@0.90,linear,0.9,0.41,-0.2279430033814341,0.2345679012345679
322,364,0.2,geometric@0.10,geometric,0.1,0.0,0.6431291104188299,0.8518518518518519
322,364,0.2,geometric@0.50,geometric,0.5,0.0,0.126680337206653,0.5037593984962406
322,364,0.2,geometric@0.90,geometric,0.9,0.0,-0.06518747850017201,0.30718954248366015
322,364,0.2,min,min,,0.0,0.12108044627128599,0.5267175572519084
323,365,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
323,365,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
323,365,0.0,linear@0.90,linear,0.9,0.4,1.0,1.0
323,365,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
323,365,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
323,365,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
323,365,0.0,min,min,,0.0,1.0,1.0
323,365,0.05,linear@0.10,linear,0.1,0.0,0.9425354300135895,0.9607843137254902
323,365,0.05,linear@0.50,linear,0.5,0.0,0.7132178049609244,0.8348623853211009
323,365,0.05,linear@0.90,linear,0.9,0.4,0.36519140058592625,0.7241379310344828
323,365,0.05,geometric@0.10,geometric,0.1,0.0,0.8754578754578753,0.9047619047619048
323,365,0.05,geometric@0.50,geometric,0.5,0.0,0.7323223417386705,0.8691588785046729
323,365,0.05,geometric@0.90,geometric,0.9,0.0,0.5419382877009996,0.6949152542372882
323,365,0.05,min,min,,0.0,0.725437864887406,0.8181818181818182
323,365,0.1,linear@0.10,linear,0.1,0.0,0.8800916945864926,0.8691588785046729
323,365,0.1,linear@0.50,linear,0.5,0.0,0.5464190981432361,0.7094017094017094
323,365,0.1,linear@0.90,linear,0.9,0.44,0.1308892983292171,0.41843971631205673
323,365,0.1,geometric@0.10,geometric,0.1,0.0,0.7705920205920205,0.7857142857142857
323,365,0.1,geometric@0.50,geometric,0.5,0.0,0.5376494333178079,0.7543859649122807
323,365,0.1,geometric@0.90,geometric,0.9,0.0,0.3608298962629671,0.5748031496062992
323,365,0.1,min,min,,0.0,0.4465175900868823,0.680672268907563
323,365,0.2,linear@0.10,linear,0.1,0.0,0.7937106918238995,0.8867924528301887
323,365,0.2,linear@0.50,linear,0.5,0.0,0.15475255302435192,0.4925373134328358
323,365,0.2,linear@0.90,linear,0.9,0.45,-0.23299271066135696,0.25
323,365,0.2,geometric@0.10,geometric,0.1,0.0,0.6457528957528956,0.7857142857142857
323,365,0.2,geometric@0.50,geometric,0.5,0.0,0.16934126360677812,0.4925373134328358
323,365,0.2,geometric@0.90,geometric,0.9,0.0,-0.09426057813154586,0.2903225806451613
323,365,0.2,min,min,,0.0,0.10101371496720332,0.5384615384615384
324,366,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
324,366,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
324,366,0.0,linear@0.90,linear,0.9,0.38,1.0,1.0
324,366,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
324,366,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
324,366,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
324,366,0.0,min,min,,0.0,1.0,1.0
324,366,0.05,linear@0.10,linear,0.1,0.0,0.9374878664337021,0.9607843137254902
324,366,0.05,linear@0.50,linear,0.5,0.0,0.6991150442477876,0.7543859649122807
324,366,0.05,linear@0.90,linear,0.9,0.36,0.2985570719932214,0.5873015873015873
324,366,0.05,geometric@0.10,geometric,0.1,0.0,0.8955542613084837,0.9607843137254902
324,366,0.05,geometric@0.50,geometric,0.5,0.0,0.7094185094185094,0.8018018018018018
324,366,0.05,geometric@0.90,geometric,0.9,0.0,0.5138352638352638,0.7857142857142857
324,366,0.05,min,min,,0.0,0.693109987357775,0.7699115044247787
324,366,0.1,linear@0.10,linear,0.1,0.0,0.850514463211027,0.9607843137254902
324,366,0.1,linear@0.50,linear,0.5,0.0,0.48570654382874945,0.639344262295082
324,366,0.1,linear@0.90,linear,0.9,0.37,0.024626650112144807,0.3986013986013986
324,366,0.1,geometric@0.10,geometric,0.1,0.0,0.7671159029649597,0.8867924528301887
324,366,0.1,geometric@0.50,geometric,0.5,0.0,0.49886711981873916,0.6260162601626016
324,366,0.1,geometric@0.90,geometric,0.9,0.0,0.24563953488372095,0.5503875968992248
324,366,0.1,min,min,,0.0,0.5001473622163277,0.7094017094017094
324,366,0.2,linear@0.10,linear,0.1,0.0,0.7428175839390792,0.8518518518518519
324,366,0.2,linear@0.50,linear,0.5,0.0,0.2636067781393783,0.4925373134328358
324,366,0.2,linear@0.90,linear,0.9,0.23,-0.16610499944384488,0.2903225806451613
324,366,0.2,geometric@0.10,geometric,0.1,0.0,0.618380886509858,0.7857142857142857
324,366,0.2,geometric@0.50,geometric,0.5,0.0,0.2704488493962178,0.5037593984962406
324,366,0.2,geometric@0.90,geometric,0.9,0.0,0.08518402669169012,0.43884892086330934
324,366,0.2,min,min,,0.0,0.1928508936382952,0.5748031496062992
325,367,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
325,367,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
325,367,0.0,linear@0.90,linear,0.9,0.42,1.0,1.0
325,367,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
325,367,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
325,367,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
325,367,0.0,min,min,,0.0,1.0,1.0
325,367,0.05,linear@0.10,linear,0.1,0.0,0.9394631639063393,0.941747572815534
325,367,0.05,linear@0.50,linear,0.5,0.0,0.6792035398230087,0.7699115044247787
325,367,0.05,linear@0.90,linear,0.9,0.47,0.30411774579229195,0.6
325,367,0.05,geometric@0.10,geometric,0.1,0.0,0.8850180849038646,0.941747572815534
325,367,0.05,geometric@0.50,geometric,0.5,0.0,0.6820369507840398,0.7543859649122807
325,367,0.05,geometric@0.90,geometric,0.9,0.0,0.46255251339997105,0.6949152542372882
325,367,0.05,min,min,,0.0,0.6992038767739701,0.8518518518518519
325,367,0.1,linear@0.10,linear,0.1,0.0,0.8887229275578791,0.9230769230769231
325,367,0.1,linear@0.50,linear,0.5,0.0,0.44258064516129025,0.6
325,367,0.1,linear@0.90,linear,0.9,0.39,0.030229433688983467,0.3793103448275862
325,367,0.1,geometric@0.10,geometric,0.1,0.0,0.7767393561786085,0.8518518518518519
325,367,0.1,geometric@0.50,geometric,0.5,0.0,0.4506887052341597,0.6528925619834711
325,367,0.1,geometric@0.90,geometric,0.9,0.0,0.31397637795275596,0.5625
325,367,0.1,min,min,,0.0,0.3996463306808134,0.7094017094017094
325,367,0.2,linear@0.10,linear,0.1,0.0,0.7765086617171141,0.941747572815534
325,367,0.2,linear@0.50,linear,0.5,0.0,0.2364493322859387,0.4925373134328358
325,367,0.2,linear@0.90,linear,0.9,0.42,-0.10935169215982811,0.32450331125827814
325,367,0.2,geometric@0.10,geometric,0.1,0.0,0.5761460272188759,0.7857142857142857
325,367,0.2,geometric@0.50,geometric,0.5,0.0,0.24924250925822014,0.4925373134328358
325,367,0.2,geometric@0.90,geometric,0.9,0.0,0.0110533774208786,0.3698630136986301
325,367,0.2,min,min,,0.0,0.17407154249259515,0.5037593984962406
326,368,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
326,368,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
326,368,0.0,linear@0.90,linear,0.9,0.46,1.0,1.0
326,368,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
326,368,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
326,368,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
326,368,0.0,min,min,,0.0,1.0,1.0
326,368,0.05,linear@0.10,linear,0.1,0.0,0.9053465346534656,0.9801980198019802
326,368,0.05,linear@0.50,linear,0.5,0.0,0.617035217035217,0.8018018018018018
326,368,0.05,linear@0.90,linear,0.9,0.48,0.27783016290599766,0.5748031496062992
326,368,0.05,geometric@0.10,geometric,0.1,0.0,0.8480209111277073,0.9230769230769231
326,368,0.05,geometric@0.50,geometric,0.5,0.0,0.6328828828828827,0.7857142857142857
326,368,0.05,geometric@0.90,geometric,0.9,0.0,0.5255530129672007,0.7391304347826086
326,368,0.05,min,min,,0.0,0.6703919933277731,0.8181818181818182
326,368,0.1,linear@0.10,linear,0.1,0.0,0.8343803540833811,0.941747572815534
326,368,0.1,linear@0.50,linear,0.5,0.0,0.3935336846603049,0.680672268907563
326,368,0.1,linear@0.90,linear,0.9,0.49,-0.018685538385517876,0.36054421768707484
326,368,0.1,geometric@0.10,geometric,0.1,0.0,0.7845177217421971,0.8691588785046729
326,368,0.1,geometric@0.50,geometric,0.5,0.0,0.4327104157612633,0.6949152542372882
326,368,0.1,geometric@0.90,geometric,0.9,0.0,0.16450216450216454,0.5037593984962406
326,368,0.1,min,min,,0.0,0.45563310069790636,0.680672268907563
326,368,0.2,linear@0.10,linear,0.1,0.0,0.721742197143361,0.8691588785046729
326,368,0.2,linear@0.50,linear,0.5,0.0,0.06266291314774267,0.43884892086330934
326,368,0.2,linear@0.90,linear,0.9,0.41,-0.28157283449488935,0.2578616352201258
326,368,0.2,geometric@0.10,geometric,0.1,0.0,0.6042434851109111,0.8018018018018018
326,368,0.2,geometric@0.50,geometric,0.5,0.0,0.10697167755991284,0.47058823529411764
326,368,0.2,geometric@0.90,geometric,0.9,0.0,-0.0954592363261094,0.30718954248366015
326,368,0.2,min,min,,0.0,0.1096004770423375,0.5384615384615384
327,369,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
327,369,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
327,369,0.0,linear@0.90,linear,0.9,0.39,1.0,1.0
327,369,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
327,369,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
327,369,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
327,369,0.0,min,min,,0.0,1.0,1.0
327,369,0.05,linear@0.10,linear,0.1,0.0,0.9378761405552318,0.9607843137254902
327,369,0.05,linear@0.50,linear,0.5,0.0,0.7081724581724581,0.7857142857142857
327,369,0.05,linear@0.90,linear,0.9,0.4,0.3141515447199166,0.6260162601626016
327,369,0.05,geometric@0.10,geometric,0.1,0.0,0.8897435897435897,0.9047619047619048
327,369,0.05,geometric@0.50,geometric,0.5,0.0,0.7387823185988323,0.8181818181818182
327,369,0.05,geometric@0.90,geometric,0.9,0.0,0.524131274131274,0.7857142857142857
327,369,0.05,min,min,,0.0,0.7684839432412248,0.9230769230769231
